date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:30:24	3022/3022	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:4a64f0ac486008e19818869ab10fc6ea	http://trystack.mediumra.re/variant/fonts/variant-social.eot	C:/My%20Web%20Sites/Stack/trystack.mediumra.re/variant/fonts/variant-social.eot	(from http://trystack.mediumra.re/variant/css/variant-social-icons.css)
23:30:25	3022/3022	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:4a64f0ac486008e19818869ab10fc6ea	http://trystack.mediumra.re/variant/fonts/variant-social.eot?	C:/My%20Web%20Sites/Stack/trystack.mediumra.re/variant/fonts/variant-sociald41d.eot	(from http://trystack.mediumra.re/variant/css/variant-social-icons.css)
23:30:26	2264/2264	---M--	200	added ('OK')	application/font-woff	etag:92ce25145516257ac61d14bed39c05cd	http://trystack.mediumra.re/variant/fonts/variant-social.woff	C:/My%20Web%20Sites/Stack/trystack.mediumra.re/variant/fonts/variant-social.woff	(from http://trystack.mediumra.re/variant/css/variant-social-icons.css)
23:30:27	2832/2832	---M-Z	200	added ('OK')	application/x-font-ttf	etag:b9ad592598d97906cf74ea029d9157dd	http://trystack.mediumra.re/variant/fonts/variant-social.ttf	C:/My%20Web%20Sites/Stack/trystack.mediumra.re/variant/fonts/variant-social.ttf	(from http://trystack.mediumra.re/variant/css/variant-social-icons.css)
23:30:27	4432/4432	---M-Z	200	added ('OK')	image/svg+xml	etag:e61a3685c8c9fcd46e2ace52e99b88a9	http://trystack.mediumra.re/variant/fonts/variant-social.svg	C:/My%20Web%20Sites/Stack/trystack.mediumra.re/variant/fonts/variant-social.svg	(from http://trystack.mediumra.re/variant/css/variant-social-icons.css)
23:30:28	727/727	---M--	200	added ('OK')	image/png	etag:f9ce05caa1fc65a7f99c17e8eeb38e1b	http://trystack.mediumra.re/variant/img/checkerboard.png	C:/My%20Web%20Sites/Stack/trystack.mediumra.re/variant/img/checkerboard.png	(from http://trystack.mediumra.re/variant/css/style.css)
23:30:29	8672/8672	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:8aca86aa96cc98ba5809a04834d06566	http://trystack.mediumra.re/variant/theme/fonts/stack-interface.eot?33839631	C:/My%20Web%20Sites/Stack/trystack.mediumra.re/variant/theme/fonts/stack-interfacea0e2.eot	(from http://trystack.mediumra.re/variant/theme/css/stack-interface.css)
23:30:30	699/699	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Feb%202018%2018:00:30%20GMT	http://trystack.mediumra.re/variant/img/	C:/My%20Web%20Sites/Stack/trystack.mediumra.re/variant/img/index.html	(from http://trystack.mediumra.re/variant/css/style.css)
23:30:30	4292/4292	---M--	200	added ('OK')	application/octet-stream	etag:ae072782b361d2afdbf43db08d3cfb73	http://trystack.mediumra.re/variant/theme/fonts/stack-interface.woff2?33839631	C:/My%20Web%20Sites/Stack/trystack.mediumra.re/variant/theme/fonts/stack-interfacea0e2.woff2	(from http://trystack.mediumra.re/variant/theme/css/stack-interface.css)
23:30:31	5140/5140	---M--	200	added ('OK')	application/font-woff	etag:9f761bcf4ba6c76b6aaee55dc21ef98a	http://trystack.mediumra.re/variant/theme/fonts/stack-interface.woff?33839631	C:/My%20Web%20Sites/Stack/trystack.mediumra.re/variant/theme/fonts/stack-interfacea0e2.woff	(from http://trystack.mediumra.re/variant/theme/css/stack-interface.css)
23:30:32	8476/8476	---M-Z	200	added ('OK')	application/x-font-ttf	etag:59c2371fe520e677fb1facc14645eed6	http://trystack.mediumra.re/variant/theme/fonts/stack-interface.ttf?33839631	C:/My%20Web%20Sites/Stack/trystack.mediumra.re/variant/theme/fonts/stack-interfacea0e2.ttf	(from http://trystack.mediumra.re/variant/theme/css/stack-interface.css)
23:30:32	6179/6179	---M-Z	200	added ('OK')	image/svg+xml	etag:fcf839e499d59d606eefcd362095b5bf	http://trystack.mediumra.re/variant/theme/fonts/stack-interface.svg?33839631	C:/My%20Web%20Sites/Stack/trystack.mediumra.re/variant/theme/fonts/stack-interfacea0e2.svg	(from http://trystack.mediumra.re/variant/theme/css/stack-interface.css)
23:30:40	148727/148727	---MCZ	200	added ('OK')	image/svg+xml	etag:b60294563b463912324db3590f425765	http://trystack.mediumra.re/variant/theme/fonts/socicon.svg?a93r5t	C:/My%20Web%20Sites/Stack/trystack.mediumra.re/variant/theme/fonts/socicon21b8.svg	(from http://trystack.mediumra.re/variant/theme/css/socicon.css)
23:30:41	69676/69676	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:23870e1bbf3ae9ab365e771fcd5a97f8	http://trystack.mediumra.re/variant/theme/fonts/socicon.eot?a93r5t	C:/My%20Web%20Sites/Stack/trystack.mediumra.re/variant/theme/fonts/socicon21b8.eot	(from http://trystack.mediumra.re/variant/theme/css/socicon.css)
23:30:41	69512/69512	---MCZ	200	added ('OK')	application/x-font-ttf	etag:2ba13131bacda5cb7dd390f645f77c69	http://trystack.mediumra.re/variant/theme/fonts/socicon.ttf?a93r5t	C:/My%20Web%20Sites/Stack/trystack.mediumra.re/variant/theme/fonts/socicon21b8.ttf	(from http://trystack.mediumra.re/variant/theme/css/socicon.css)
23:30:45	69588/69588	---M--	200	added ('OK')	application/font-woff	etag:cdaa4f046f1497ac47b9f5c4f286f048	http://trystack.mediumra.re/variant/theme/fonts/socicon.woff?a93r5t	C:/My%20Web%20Sites/Stack/trystack.mediumra.re/variant/theme/fonts/socicon21b8.woff	(from http://trystack.mediumra.re/variant/theme/css/socicon.css)
23:31:44	1177572/1177572	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:5a93ca370c17dfa3cb9d26d5f993716b	http://trystack.mediumra.re/variant/theme/fonts/iconsmind.eot?	C:/My%20Web%20Sites/Stack/trystack.mediumra.re/variant/theme/fonts/iconsmindd41d.eot	(from http://trystack.mediumra.re/variant/theme/css/iconsmind.css)
23:31:46	1177408/1177408	---MCZ	200	added ('OK')	application/x-font-ttf	etag:f0409337cef4caa891f01a833caf73d0	http://trystack.mediumra.re/variant/theme/fonts/iconsmind.ttf	C:/My%20Web%20Sites/Stack/trystack.mediumra.re/variant/theme/fonts/iconsmind.ttf	(from http://trystack.mediumra.re/variant/theme/css/iconsmind.css)
23:32:12	1177484/1177484	---M--	200	added ('OK')	application/font-woff	etag:2864469c0e8a84417f318ee2cac54b04	http://trystack.mediumra.re/variant/theme/fonts/iconsmind.woff	C:/My%20Web%20Sites/Stack/trystack.mediumra.re/variant/theme/fonts/iconsmind.woff	(from http://trystack.mediumra.re/variant/theme/css/iconsmind.css)
